"","mz","mzmax","mzmin","intensity"
"50",341.138887025321,341.131342310622,341.144865095232,8029420.5
"51",393.208008090024,393.200610563157,393.215405825655,36494964
"52",394.210212437568,394.202786603919,394.215781950505,11383763
"53",401.188935430497,401.181311533081,401.194653496178,100668704
"54",402.191544906336,402.183892414282,402.199197616802,24370412
"55",403.185831503533,403.178150602908,403.193512623653,28177084
"56",409.201940932019,409.194087497009,409.20783115665,16617423
"57",411.217820304981,411.209908762924,411.223754111361,23624056
"58",417.183946018241,417.175861674213,417.19000943048,24572178
"59",419.18149050527,419.173348016548,419.189633231248,8256724
"60",421.227067270337,421.218865119781,421.233219040475,8453272
"61",461.269014862776,461.259615791961,461.278414220881,292113824
"62",462.273780076824,462.26435027161,462.28085262009,92330464
"63",463.277469295706,463.268008766845,463.286930114364,15678188
"64",242.17575279481,242.172177206407,242.17843453808,31113624
"65",265.147350005311,265.143253796203,265.151446309343,44170352
"66",269.04545715015,269.041270278871,269.048597367749,9884905
"67",299.056397814927,299.051491201594,299.061304549018,25301582
"68",311.168879092962,311.163671390801,311.172784955379,20455058
"69",325.144454389029,325.13889192878,325.148626327892,62146428
"70",325.184757413872,325.179193918608,325.188930129019,21244662
"71",326.147974744645,326.142386511343,326.152166013878,13133684
"72",337.108597755051,337.102725469817,337.113002069673,60736080
"73",338.112050597204,338.106152072378,338.116474592121,12222054
"74",339.124141627316,339.118216589873,339.130066820042,72045552
"75",339.199765727274,339.19383870955,339.204211092518,15659649
"76",340.126341717598,340.120390398929,340.130805309108,16063738
"77",341.138755504466,341.131337242645,341.144733574288,9272580
"78",393.207907974374,393.200510447617,393.215305709895,28453608
"79",394.210130942216,394.202705108678,394.21570045507,8427521
"80",401.188914814056,401.181290916753,401.194632879651,68169024
"81",402.191443529225,402.183791037285,402.197183041513,17136844
"82",403.185901721573,403.178220821062,403.193582841578,19656218
"83",417.183881630207,417.175797286299,417.189945042356,25502608
"84",419.18147153809,419.173329049489,419.189614263947,7943963.5
"85",421.227110688515,421.218908538082,421.233262458562,8288132.5
"86",461.268928292503,461.259529221827,461.278327650468,251276832
"87",462.273692500759,462.264262695686,462.28076504392,88996440
"88",463.277474282918,463.268013754198,463.286935101436,13069174
"89",477.263743592431,477.253851417203,477.271162925688,15564889
"90",242.175754255176,242.172178666613,242.178435998567,29096418
"91",265.147364018038,265.143267808746,265.151460322256,44259948
"92",269.04541475949,269.041227888022,269.048554977231,11737122
"93",293.179412813048,293.174650127898,293.182984903073,14527557
"94",299.056378627484,299.051472013929,299.060058666896,25176136
"95",311.168878613905,311.163670911509,311.172784476498,19568360
"96",325.144462997579,325.138900537079,325.148634936631,74836776
"97",325.184707541375,325.179144045861,325.188880256711,21225722
"98",326.14792425972,326.142336026165,326.152115529141,12647637
"99",337.108602246968,337.102729961469,337.113006561788,79982600
"100",338.112060360508,338.106161835416,338.116484355624,16434240
"101",339.124177051156,339.118252013446,339.13010224415,92228584
"102",339.199918360771,339.193991342779,339.204363726215,12160501
"103",340.126271215059,340.120319896121,340.1322226902,18994642
"104",341.138807146555,341.132847087401,341.144785216647,14333825
"105",353.103174949944,353.096879811168,353.107896414505,15534294
"106",354.108063144168,351.127007202851,356.122090824782,17713928
"107",355.118482549102,355.11213344329,355.123244490205,17713928
"108",393.207905233638,393.200507706547,393.213453515957,33954316
"109",394.210194636266,394.202768802392,394.215764149371,9455722
"110",401.188898548762,401.181274651116,401.194616614616,80642128
"111",402.191578241624,402.183925749339,402.197317754171,17836160
"112",403.185853748529,403.178172847672,403.193534868881,21221232
"113",409.201714732674,409.193861297427,409.207604957483,23209800
"114",411.217822897494,411.209911355198,411.223756704054,13767870
"115",417.183943479292,417.17585913502,417.190006891715,32724714
"116",418.188136632347,418.180023078567,418.194221952643,7637485.5
"117",419.181198371382,419.173055882413,419.189341097606,9358608
"118",461.268953096842,461.259554025742,461.278352455231,303098016
"119",462.273736019555,462.264306214056,462.280808563035,100847976
"120",463.277384986081,463.267924456935,463.286845805026,16576425
"121",477.263735908807,477.253843733133,477.271155242398,23843402
"122",242.175787964533,242.172212376438,242.178469707573,25778364
"123",265.147365204747,265.143268995992,265.151461508428,46852988
"124",269.045394818778,269.041207947859,269.048535036107,13275528
"125",293.179402323091,293.174639638565,293.182974412648,15072490
"126",299.056389201522,299.051482588611,299.060069240453,20136708
"127",311.168841766128,311.163634064415,311.17274762821,21192190
"128",325.144436228049,325.138873768279,325.148608166554,76122352
"129",325.184761861239,325.179198366453,325.190325498805,22440208
"130",326.14795800916,326.142369776338,326.152149278032,15299346
"131",337.108602432541,337.102730147813,337.113006746785,71354704
"132",338.112048446351,338.106149922032,338.116472440887,15016496
"133",339.124182479046,339.118257442113,339.130107671263,85210160
"134",339.199836501375,339.19390948416,339.204281866237,14772321
"135",340.12635966345,340.120408345293,340.132311137812,17753522
"136",353.103186835036,353.096891697085,353.107908298979,17660330
"137",355.118464973892,355.112115868913,355.123226914371,18009078
"138",393.207925236312,393.200527710191,393.215322971197,29815402
"139",394.210293068439,394.202867235539,394.215862580815,8771426
"140",401.188901515473,401.181277618826,401.194619580577,71373488
"141",402.191494031323,402.183841540041,402.199146741018,17995136
"142",403.185786343293,403.178105443443,403.193467462638,21847078
"143",409.201793402269,409.193939968051,409.207683626305,24950300
"144",411.217837934248,411.20992639299,411.223771740031,15438173
"145",417.18391307788,417.175828734667,417.189976489508,33954688
"146",419.181501119171,419.17335863127,419.189643844328,10481081
"147",461.268965831475,461.259566761607,461.278365188632,322954528
"148",462.273757713847,462.264327909584,462.2808302564,105208440
"149",463.275114481564,463.265654026105,463.284575226818,17226298
"150",477.263823499673,477.253931325295,477.271242832292,26971552
"151",478.267111585605,478.25718820598,478.274554323009,7882657
"152",242.175758562258,242.172182974277,242.178440305212,19714300
"153",265.147423478451,265.143327269826,265.151519782001,39390148
"154",269.045429199297,269.041242328511,269.048569416525,19779106
"155",299.05643073931,299.051524126555,299.061337472822,32638200
"156",311.168920566672,311.163712865124,311.172826428628,18876150
"157",325.144498078713,325.13893561912,325.148670017085,100885816
"158",325.183420532914,325.177857074,325.187593220798,18121168
"159",326.147997028778,326.142408796134,326.152188297516,23333984
"160",337.108632715476,337.102760430935,337.113037029579,89901848
"161",338.1121153732,338.10621684907,338.116539367596,19347236
"162",339.122787039559,339.116862041635,339.128712192765,98381248
"163",339.199797512013,339.193870494987,339.204242876732,12735603
"164",340.126388938279,340.120437620311,340.130852529263,20206324
"165",341.138867680085,341.132791481323,341.144845749202,19397690
"166",353.103266935347,353.096971797597,353.107988399139,20516258
"167",355.118483086468,355.112133981691,355.123245026795,22667446
"168",393.208023643244,393.200626117359,393.215421377893,38964436
"169",394.21012803927,394.202702206607,394.215697551467,11517294
"170",401.188942388721,401.181318492318,401.194660453643,83016936
"171",402.191594958823,402.183942467785,402.197334470434,19966144
"172",403.185848282804,403.178167383199,403.193529401904,24194048
"173",409.20180487434,409.193951440372,409.207695098188,31225610
"174",410.205069148542,410.197186817646,410.210981045816,8920714
"175",411.218041849367,411.210130308361,411.22397565496,14282885
"176",417.183929433128,417.175845090173,417.189992844562,36852812
"177",418.186322771131,418.178209277705,418.19240804616,8652382
"178",419.179277432743,419.171135004414,419.187420098325,10223482
"179",461.269080246287,461.259681176719,461.278479603144,407132192
"180",462.273832124212,462.26440232025,462.280904666539,127515368
"181",463.275266244143,463.265805788986,463.284726989095,24035944
"182",477.263846220643,477.253954046581,477.271265553025,37670048
"183",517.373319532719,517.362154495779,517.384484931085,22201260
"184",242.175689210111,242.172113622211,242.178370953004,18148284
"185",265.147360300589,265.143264092057,265.151456604047,31595066
"186",269.045419621493,269.041232750802,269.048559838651,22223860
"187",293.179404149565,293.174641465298,293.182976238927,10505025
"188",299.056340623193,299.051434010549,299.060020661923,29904234
"189",325.144446758588,325.138884299121,325.148618696866,103044544
"190",325.184771234275,325.179207739793,325.188943948837,13499328
"191",326.147942883441,326.142354650924,326.152134152085,22372570
"192",337.108588681633,337.102716397224,337.112992995636,88765072
"193",338.112036130899,338.106137606901,338.116460125194,17776302
"194",339.124197065347,339.118272028736,339.130122257241,102701040
"195",339.199676388632,339.19374937174,339.204121753252,10721349
"196",340.126348566683,340.120397248849,340.13230004072,19638426
"197",341.138814009887,341.132783789842,341.14479207887,19818946
"198",353.103226478713,353.096931341105,353.107947942399,21407056
"199",355.118500210212,355.112151105579,355.123262150432,22782908
"200",393.208046781291,393.200649255573,393.215444515773,41934168
"201",394.210237208104,394.202811375609,394.215806720176,11657745
"202",401.188970250333,401.181346354101,401.194688315126,86601280
"203",402.1916104989,402.183958008035,402.199263208178,21531184
"204",403.185843775735,403.178162876303,403.193524894661,27269648
"205",409.201807699909,409.193954266119,409.207697923625,31263120
"206",410.205057142765,410.197174812047,410.210969039905,9113455
"207",411.217860450779,411.209948909951,411.223794256238,14424155
"208",417.18395836343,417.175874020657,417.190021774727,41051752
"209",419.181531514056,419.173389026598,419.189674238769,10820166
"210",461.269126340656,461.259727271301,461.278525697302,439860384
"211",462.273875030821,462.264445227071,462.280947572988,145939264
"212",463.275281241119,463.265820786175,463.284741985857,25441960
"213",477.263955968863,477.254063795024,477.271375301078,36445752
"214",478.267161678396,478.257238299311,478.274604415394,11368729
"215",517.373415193576,517.362250156889,517.381789208277,18758246
"216",242.175683980183,242.172108392238,242.17836572311,15771477
"217",257.081935050527,257.07802431006,257.084868164439,9585596
"218",265.148343548663,265.144247316348,265.152439875904,32963624
"219",269.045386195197,269.041199324454,269.048526412395,23121940
"220",283.061346914741,283.056828638499,283.06473569292,15247077
"221",285.077065960881,285.072499335972,285.080491001573,11699998
"222",299.056327205805,299.051420593099,299.060007244581,31352072
"223",325.144414708515,325.138852248977,325.148586646845,93419056
"224",325.184678699733,325.179115205181,325.188851414347,14353202
"225",326.147908509329,326.142320276741,326.152099778025,20838364
"226",337.108546337338,337.102674052855,337.112950651397,83307304
"227",338.112016015485,338.106117491414,338.116440009837,17177680
"228",339.12414524662,339.118220209935,339.130070438589,85933352
"229",339.199826186595,339.193899169629,339.204271551271,9277579
"230",340.126257693583,340.120306375674,340.132209167695,17471620
"231",341.138841312498,341.13278808964,341.144819381556,17805882
"232",353.103148895698,353.09685375801,353.107870359442,17090972
"233",355.118398492924,355.11204938821,355.123160433203,18020190
"234",393.207930003331,393.20053247752,393.215327737906,36782972
"235",394.210122108915,394.202696276326,394.215691621057,10188256
"236",401.188903844364,401.181279948036,401.194621909228,78541464
"237",402.191556952347,402.183904461385,402.197296463901,19743014
"238",403.185674245609,403.17799334608,403.193355364632,21415262
"239",409.201768446824,409.193915012935,409.207658670614,26787636
"240",411.217932417197,411.21002087627,411.223866222731,16029806
"241",417.183862712151,417.175778369276,417.189926123525,33120384
"242",419.181426692836,419.173284205276,419.189569417652,11037967
"243",461.268997751632,461.259598682157,461.278397108395,376297888
"244",462.273758652227,462.264328848359,462.280831194484,123145864
"245",463.275086288865,463.265625833802,463.284547033723,21451878
"246",477.263815856437,477.253923682474,477.271235188745,28488060
"247",478.266982975351,478.257059596141,478.274425712443,9411575
"248",517.373235888565,517.362070851737,517.381609903372,19607592
"249",242.17568943498,242.172113846652,242.178371178194,15938739
"250",257.082005513362,257.078094772476,257.084938627589,9376145
"251",265.148337054121,265.144240821368,265.152433381801,33511794
"252",269.045435474942,269.04124860375,269.048575692476,19869278
"253",299.056338014768,299.051431401537,299.060018053939,30236532
"254",311.168826026174,311.163618324122,311.17273188851,15835808
"255",325.144437290208,325.138874830074,325.148609228984,109543120
"256",325.18474285975,325.179179364602,325.188915574811,15308895
"257",326.14798302632,326.142394793134,326.152174295466,22236616
"258",337.10861845648,337.102746171369,337.113022771011,76622248
"259",338.112099640272,338.106201115568,338.116523635097,14861288
"260",339.124177480903,339.118252443584,339.130102673507,81648744
"261",339.199823921137,339.193896903536,339.204269286289,11144337
"262",340.126333876216,340.12038255767,340.132285350965,15189068
"263",341.138766002246,341.132824607074,341.144744071944,16804780
"264",353.103290932346,353.096995793985,353.108012396596,14846475
"265",355.118494931208,355.112145825815,355.123256871997,17189420
"266",393.207985727904,393.200588201301,393.215383463272,33159884
"267",394.210087955712,394.202662122328,394.21565746845,10028642
"268",401.188938811048,401.181314913904,401.194656876525,69381632
"269",402.191564210654,402.183911718873,402.197303722823,17689888
"270",403.185849310808,403.178168410457,403.193530430654,20606418
"271",409.201779933932,409.193926499201,409.207670158352,25860034
"272",411.217790748627,411.209879206852,411.223724554796,13159061
"273",417.183968490652,417.175884146912,417.190031902675,27921916
"274",419.181444962717,419.173302474285,419.189587688405,7873408
"275",461.269083799005,461.259684728524,461.278483156775,448043616
"276",462.273872569211,462.264442764334,462.280945112225,145427888
"277",463.275207974317,463.265747518241,463.284668720188,23488230
"278",477.263915502072,477.254023327049,477.271334835174,32748940
"279",478.26710438401,478.257181003738,478.274547121898,10092749
"280",517.373469477483,517.36230443946,517.381843493187,26021876
"281",553.351804803174,553.339455114688,553.36106734086,16738279
"282",257.081992515309,257.078081774526,257.084925629458,8652965
"283",265.148314898911,265.144218666265,265.152411226483,32375494
"284",269.045468276374,269.041281405292,269.048608493825,16774724
"285",283.061366486298,283.05684820969,283.06475526475,21742042
"286",284.0705094333,283.043399428119,286.043225503217,21742042
"287",285.077029403647,285.07246277837,285.080454444617,20165310
"288",299.056356642891,299.051450029789,299.060036681965,26996030
"289",325.144450049151,325.138887589163,325.148621987818,181941024
"290",325.184798870817,325.179235375815,325.188971585768,13393765
"291",326.147947923885,326.142359690845,326.15213919292,39191168
"292",337.108565778183,337.102693493225,337.112970092598,86124296
"293",338.112070899049,338.106172374501,338.117969577956,16272341
"294",339.124177189361,339.118252152198,339.130102381809,88377840
"295",339.199981563159,339.194054545713,339.204426928193,11176585
"296",340.12626717721,340.12031585882,340.132218651803,22039660
"297",341.138835263748,341.132857351342,341.14481333329,23308536
"298",353.103234295024,353.096939156828,353.10795575915,13816823
"299",355.118467760229,355.112118655003,355.123229700893,16690074
"300",388.139992930239,388.132737954333,388.14543429566,8079626
"301",393.208040449641,393.200642923232,393.215438184814,53552848
"302",394.210211031769,394.20278519858,394.215780544362,15337266
"303",401.188937648046,401.181313751102,401.194655713373,106712096
"304",402.191604764166,402.183952272586,402.199257474159,25943956
"305",403.185914627241,403.178233727091,403.193595746885,29403164
"306",409.201818118339,409.193964683815,409.207708342605,34377760
"307",411.217911399412,411.209999857845,411.223845205425,21786390
"308",417.183956781496,417.175872437968,417.190020193359,35632132
"309",418.188191879715,418.180078326682,418.19427719945,10065576
"310",419.181358482136,419.173215993917,419.18950120761,9428823
"311",461.269073206999,461.259674136765,461.278472564522,686911360
"312",462.273858234286,462.264428429655,462.280930777114,222866480
"313",463.275159587144,463.265699131316,463.284620332767,39942116
"314",477.263939206328,477.254047031565,477.271358539235,39794064
"315",517.373370360573,517.362205322842,517.381744376056,26967580
"316",665.27629940641,665.260019336024,665.288509851378,15430603
"317",665.288509851378,663.249717663509,666.356041926984,15430603
"318",733.338979276811,733.320138011572,733.35311070227,16042522
"319",257.082030413676,257.078119672361,257.084963528226,9864786
"320",265.148380528006,265.144284294802,265.152476856136,20406936
"321",269.045497220722,269.041310349069,269.0486374386,12840072
"322",283.061353675838,283.056835398615,283.064742454752,13893189
"323",285.077107965222,285.072541339323,285.080533006658,14413325
"324",299.05638614587,299.0514795321,299.060066185445,16023543
"325",325.144472417452,325.138909956707,325.148644356687,159142400
"326",326.147969164108,326.142380930308,326.152160433715,33665972
"327",337.108626976184,337.102754690427,337.113031291199,90507912
"328",338.11209180638,338.106193281028,338.116515801691,19025840
"329",339.124200599181,339.118275561211,339.130125792436,73880384
"330",340.126321558294,340.120370239094,340.132273033698,16219186
"331",341.138895434556,341.13286211358,341.144873504911,17466658
"332",388.14019602672,388.132941049826,388.145637392882,8903629
"333",393.208090849715,393.200693322298,393.215488585895,37931900
"334",394.210237139174,394.202811304974,394.215806652525,11984080
"335",401.188973587569,401.181349689587,401.194691653675,79797752
"336",402.19161219575,402.183959703127,402.199264906784,19200082
"337",403.186015456228,403.178334555032,403.193696576918,25096868
"338",409.201866695857,409.194013260263,409.207756920925,31212220
"339",410.205024740048,410.19714240752,410.210936638545,9596735
"340",411.218030353495,411.21011881085,411.223964160316,15338555
"341",417.184020401253,417.175936056625,417.190083813943,30022318
"342",419.181404912125,419.173262422798,419.189547638708,7893089
"343",461.269119711484,461.259720639971,461.278519070288,555693120
"344",462.273894487362,462.264464681447,462.280967031153,183179392
"345",463.27517812444,463.265717667324,463.284638871351,30064570
"346",477.263961384934,477.254069208824,477.271380718852,36601688
"347",478.26715087839,478.257227497027,478.274593617097,10210312
"348",517.373313583645,517.362148544395,517.381687600269,13218146
"349",325.144377998116,325.138815539216,325.148549935967,82646736
"350",326.14790556394,326.142317331993,326.152096832156,18391078
"351",337.108499429236,337.102627145427,337.11290374279,40931292
"352",338.11190213916,338.106003615764,338.116326133004,9095009
"353",339.124048019261,339.118122983256,339.12997321055,40542196
"354",340.12763744776,340.121686091483,340.133588960241,8607826
"355",341.138755497932,341.132748962961,341.144733566304,8759742
"356",393.207834224316,393.200436699353,393.213382505039,18981678
"357",401.188833874098,401.181209978645,401.194551938307,33782964
"358",402.191379368488,402.183726878403,402.199032076984,8428547
"359",403.185887775835,403.178206877187,403.193568893978,9698842
"360",461.268908471843,461.259509403447,461.278307827529,330590080
"361",462.273735296902,462.264305494115,462.280807838348,112413176
"362",463.277385879022,463.267925352596,463.286846695245,18042104
"363",477.263740818643,477.253848645815,477.273633299032,19717940
"364",265.147488444621,265.143392235618,265.15158474855,20299044
"365",269.045502087662,269.04131521649,269.048642305182,9888940
"366",325.144500707737,325.138938247629,325.148672646494,56305936
"367",326.148020236464,326.142432003304,326.15221150559,12582067
"368",337.10866122501,337.102788939925,337.11306553952,48212384
"369",338.112098696045,338.106200171368,338.116522690849,10243282
"370",339.124191568447,339.118266531155,339.130116761023,35910048
"371",341.138873074463,341.132823037746,341.144851144133,8593974
"372",393.207905219885,393.200507693315,393.215302955218,15108200
"373",401.188919705602,401.181295808493,401.194637771052,34631668
"374",402.191543535501,402.183891043755,402.199196245659,9194058
"375",403.185838501286,403.17815760097,403.191599320565,10458060
"376",417.183885154903,417.175800811201,417.189948566898,14875176
"377",461.268897653283,461.259498582846,461.27829701101,150484192
"378",462.273691057311,462.264261252477,462.280763600292,51669200
"379",463.277362380664,463.267901852184,463.286823198941,8429736
"380",477.263729802732,477.253837627755,477.273622285268,13490640
"381",337.108605472546,337.102733189105,337.113009785825,17454230
"382",461.27023608125,461.260836956179,461.277285613587,21045864
