"","mz","mzmax","mzmin","intensity"
"493",406.207528679968,406.184227227758,406.230832137036,6902433
"494",417.203242983719,417.195158104461,417.209306797392,11044015
"495",421.178919793188,421.172769231117,421.185070489989,9191786
"496",463.283764669518,463.274303992724,463.293225636115,23682634
"497",464.288299051424,464.278807589583,464.295417838813,8501873
"498",479.280294195738,479.270339321675,479.287760554828,4267937.5
"499",479.350089879847,479.340132834387,479.357557867543,10154193
"500",481.366099546558,481.356079646023,481.373614677276,4288029
"501",485.2665961379,485.256454179137,485.27420281563,20007122
"502",486.269562478056,486.259389056781,486.277192753534,6268962.5
"503",501.241422675287,500.393399449195,501.268041327848,4775998.5
"504",523.361458125246,523.350098769931,523.369977884438,6762092
"505",537.340632481726,537.328814982184,537.349495862227,6684536
"506",541.373040377204,541.36108962806,541.38200369876,7906655.5
"507",547.194371380443,547.182227340234,547.203479675912,5835998
"508",575.226804369039,575.213715273103,575.236621484185,8792612
"509",651.219867429922,651.204100699556,651.231692853473,27477012
"510",652.225826521021,652.210023230902,652.237679365549,10482748
"511",679.252113247198,679.235317602391,679.264710389629,29246988
"512",680.25667463472,680.239841713082,680.269299735984,11715683
"513",707.283391259378,707.265545280129,707.296776187079,8807216
"514",233.078763937926,233.075387888823,233.08129602289,23644296
"515",261.110487552486,261.106484506489,261.11449069054,25593972
"516",266.172826270246,266.168706248474,266.175916349352,9171049
"517",280.126923921991,280.122475704629,280.130260154545,13748359
"518",299.164332965333,299.15942368116,299.168015007766,9731333
"519",301.070831290523,301.065875002766,301.074548586659,18434786
"520",301.141443978747,301.136485946551,301.14516258325,16997512
"521",332.149119408969,332.143376224519,332.154862742381,11075409
"522",337.104359235224,337.098487052868,337.11023157102,145043056
"523",338.107818801438,338.10192038021,338.113717377019,27667516
"524",339.123215443208,339.111365577946,339.135065928965,8881279
"525",353.078541401583,353.072246924838,353.083262369606,32573810
"526",354.082906304853,354.076584946412,354.087647434777,5412369
"527",355.118271856635,355.111922739601,355.124621143947,7915826.5
"528",360.180316303088,360.173830966088,360.186801815254,9305495
"529",361.104681919908,361.098171602133,361.109564773782,4236720.5
"530",363.121468749478,363.114903812965,363.128033864029,10341743
"531",365.13716754951,365.130547876647,365.143787402393,89558696
"532",366.140431873282,366.133784898095,366.147079029479,21398138
"533",367.226317875909,367.21964130904,367.232994624863,19932140
"534",368.229878527855,368.223174573979,368.236582664813,5860974
"535",369.132814749923,369.126086111518,369.139543572311,10975228
"536",381.109905331848,381.102846584228,381.115199521262,23126346
"537",382.114067430806,382.10698076212,382.119382561699,4934573
"538",383.222075866788,383.214958354243,383.227414131327,6140867.5
"539",385.127736002069,385.120565332478,385.134906871931,11906405
"540",389.209583662912,389.20229869264,389.215047524843,30408928
"541",390.213214014736,390.20590084839,390.220527386677,7869400
"542",395.221315504644,395.213861104707,395.228770115486,12644184
"543",405.203589023032,405.176504910947,405.246332999832,23268386
"544",406.207613476796,406.180428639371,406.25673758882,5656758
"545",417.203417164692,417.195332283746,417.211502280656,9363462
"546",421.179007715329,421.172857151974,421.185158413414,10727889
"547",463.284011573635,463.274550894865,463.293472542207,20662604
"548",464.288458767851,464.278967304028,464.295577556726,7348492.5
"549",479.345253522523,479.262907447934,480.340256313747,8079560
"550",479.350232085072,479.340275037534,479.357700074328,8079560
"551",481.366529671041,481.356509768415,481.374044803328,4039579
"552",485.2667424553,485.25660049442,485.274349134618,17465874
"553",486.269960097073,486.259786673675,486.277590374145,5646089.5
"554",651.220076082915,651.204309349258,651.235843389187,22354472
"555",652.226265107959,652.210461814542,652.242068975763,8755519
"556",679.252383514526,679.235587866213,679.264980659586,24200324
"557",680.25682522703,680.239992301878,680.269450330929,10084534
"558",233.078794229411,233.075418181191,233.081326313713,18625670
"559",261.110461630789,261.106458585839,261.114464767797,19942984
"560",280.126890674762,280.122442458563,280.130226906443,10773670
"561",299.164289032948,299.159379750059,299.167971074419,8236024
"562",301.0708359401,301.065879653638,301.074553235264,20758266
"563",301.141412875121,301.136454844222,301.145131478652,13967515
"564",332.149086296668,332.14334311372,332.154829628578,9548288
"565",337.105757434755,337.099885215575,337.111629807376,127851384
"566",338.107773322571,338.101874902886,338.113671896611,25544888
"567",339.123126766377,339.118682994917,339.127570625184,10605141
"568",353.078467852656,353.072173377557,353.084762496082,32843644
"569",354.082840148425,354.076518791637,354.087581277109,6569440.5
"570",355.118405060398,355.112055945023,355.124754346049,10390187
"571",360.181786258881,360.175300879786,360.188271813144,8789201
"572",363.121400289513,363.114835354717,363.127965402347,8365940.5
"573",365.137069172999,365.130449501867,365.143689024151,84853248
"574",366.140321921875,366.133674948426,366.146969076334,18112942
"575",367.227878522648,367.221201912004,367.234555315379,15874720
"576",368.229800282854,368.223096330731,368.236504418059,4338324
"577",369.134341089454,369.127612406813,369.141069956078,11644987
"578",381.109811591013,381.102752845239,381.115105779042,23873460
"579",382.114011313227,382.106924646393,382.11932644273,5396146
"580",383.222028299659,383.214910788975,383.227366562802,7124023
"581",385.129273395129,385.122102677345,385.136444313185,14418569
"582",389.209437897605,389.202152929238,389.214901758108,21155190
"583",390.213071165394,390.20575800096,390.21855617364,5147202
"584",395.223026329294,395.215571878581,395.228617305737,11546373
"585",405.203483066983,405.178333450435,405.244384670668,20184988
"586",406.207309530493,406.201483981178,406.213135205129,5797548
"587",421.178897581887,421.17274702014,421.185048278363,11819371
"588",463.285961391636,463.27650064289,463.295422430186,24489604
"589",464.288221703699,464.278730242359,464.295340490713,8323419
"590",479.280121358231,479.270166484692,479.287587716927,5476295
"591",479.350052099529,479.340095054595,479.357520086832,8146346.5
"592",481.365664772341,481.355644872334,481.373179902663,4100181
"593",485.266510405537,485.25636844731,485.274117082866,14372962
"594",486.269572712007,486.259399291268,486.279746452018,4535154
"595",501.262690995709,501.236072768672,501.35565344621,4831697.5
"596",651.219581766024,651.20381503649,651.235349068173,16872574
"597",652.225601144487,652.209797855202,652.237453988391,6611658
"598",679.251910946642,679.23511530272,679.264508088408,20385792
"599",680.256346522664,680.239513601914,680.268971623262,7875313.5
"600",233.079001201051,233.075625149722,233.081533287686,7554253
"601",337.105736064745,337.099863840157,337.111608442775,25806484
"602",338.107756371409,338.101857946292,338.113654950882,4984200.5
"603",365.135891543123,365.129271910897,365.140856385429,9375643
"604",367.226721817218,367.220045245946,367.233398570577,7663686
"605",233.078987729369,233.075611677603,233.08151981633,12828478
"606",261.110730412666,261.106727363512,261.114733553878,11625413
"607",299.164593091889,299.159683803844,299.168275137226,13963853
"608",301.071118437035,301.066162145369,301.074835736103,19774316
"609",301.141712304558,301.136754268452,301.145430911994,17145508
"610",327.159504019807,327.153889764765,327.16371480593,8272437.5
"611",337.105915105081,337.100042879734,337.11178748387,76896072
"612",338.107906365557,338.102007939677,338.113804945791,16031132
"613",339.123436550309,339.118992774182,339.127880413783,15342062
"614",339.159036270403,339.154591795439,339.163480832732,5669347.5
"615",353.078846759655,353.072552277945,353.083567731401,21000326
"616",354.083279384202,354.076958020775,354.088020517865,4008321
"617",355.118630172691,355.112281050649,355.12497946501,13827527
"618",363.121757657982,363.115192716291,363.128322777711,10873129
"619",365.137477446752,365.130857768668,365.144097304857,39212352
"620",366.140732410911,366.134085430482,366.145717765021,7950154
"621",367.226651514265,367.21997494213,367.233328268486,37066880
"622",368.230249192829,368.223545233666,368.236953335074,9208237
"623",369.13474781199,369.128019122282,369.139794450009,12243044
"624",378.138357406694,378.131381059061,378.14358979412,7661495
"625",381.110275798796,381.103217045609,381.115569992386,12475057
"626",383.222463424507,383.215345906348,383.227801693256,8391754
"627",384.263714663726,383.163711515721,386.139401886495,12976246
"628",385.128008501531,385.120837826284,385.13517937705,12976246
"629",386.200340218357,386.193139569952,386.20754106815,4816316.5
"630",389.209966075121,389.202681099104,389.215429941362,27272424
"631",390.213555169678,390.206241997564,390.220868547387,6812978
"632",395.221643409087,395.214189003271,395.22909802581,19943608
"633",396.226159943842,396.218677099585,396.231772216146,5957818
"634",405.203908618985,405.176824485538,405.250344886403,28571382
"635",406.207933864667,406.186574101772,407.098774382322,7512918
"636",417.203803633137,417.195718745815,417.20986745286,10675803
"637",421.179339911616,421.17318934341,421.185490614552,15579582
"638",433.177537600826,432.289315150554,433.201061400527,6265206
"639",463.284273756194,463.274813069963,463.293734732228,43464636
"640",464.288786601023,464.279295129714,464.295905395512,15169317
"641",479.280690772629,479.270735888635,479.288157139166,6273548
"642",479.350528410697,479.340571355305,479.357996405843,6247865.5
"643",485.267089865443,485.256947896564,485.27469655076,25815464
"644",486.27032466489,486.260151233467,486.27795494798,8091026.5
"645",501.241922654539,501.217967667662,501.265879371633,8302651.5
"646",149.012390444647,149.010664640495,149.013684817437,9388425
"647",233.078619973159,233.075243927907,233.081152055235,7470026.5
"648",261.110230805484,261.106227764053,261.11323314697,9853884
"649",279.159392051022,279.154966856645,279.162711015858,13383447
"650",301.141183816312,301.136225789771,301.144902416573,27816992
"651",302.145167752919,302.140184909935,302.150150719169,4448286.5
"652",337.105260144471,337.099387930453,337.11113251193,32300232
"653",338.108739014067,338.102840560979,338.11463762151,6554128
"654",353.079681489076,353.073386977429,353.08597616905,11265552
"655",365.136778912677,365.130159247363,365.143398758009,27154064
"656",366.140022426903,366.133375459297,366.145007771394,6270578
"657",367.227496358519,367.220819753745,367.232503931595,10844651
"658",369.136161417415,369.129432694694,369.141208080196,3962193.75
"659",381.109490731823,381.102431992255,381.116549667506,11141146
"660",389.209085251628,389.201800289666,389.214549107328,11326069
"661",405.203126856105,405.176042774904,405.248821551898,7125550
"662",463.285527866845,463.276067126416,463.29262361235,10039679
"663",679.251330275145,679.234534645988,679.263927405837,8071435
"664",233.07909996218,233.075723910055,233.08163204941,9044027
"665",261.109918864981,261.105915838415,261.112921195317,11082505
"666",337.104676660254,337.098804472642,337.109080901657,48285432
"667",338.108094148219,338.102195721713,338.112518069394,9855125
"668",353.078978848557,353.072684366178,353.083699820806,18200724
"669",365.136037632074,365.129417998289,365.141002475549,37746180
"670",366.13929924629,366.132652310406,366.144284566991,7889140.5
"671",367.226777676805,367.22010110396,367.233454431735,16288420
"672",368.230373291626,368.22366933175,368.23540138168,4685529
"673",381.110313065292,381.103254311354,381.115607259445,17226434
"674",389.210023970433,389.202738993641,389.217309151764,20655050
"675",390.211945970996,390.204632849502,390.217430947037,5565029.5
"676",405.182671077636,405.126575667753,405.207821083527,18153980
"677",406.207977052688,406.186617287529,407.168964265789,4505707
"678",421.177466056073,421.169265387411,421.183616714753,16968228
"679",422.181671781427,422.175499244643,422.187844453583,4241975.5
"680",463.284372775656,463.274912088418,463.291468481266,20403498
"681",464.288860727119,464.279369254802,464.295979522366,6494569.5
"682",485.267051863482,485.256909893525,485.274658549608,16502916
"683",486.270219594707,486.260046162202,486.277849878607,5255848.5
"684",501.241975946532,501.196729074798,501.268594628446,8727886
"685",679.252663917108,679.235868253762,679.265261073444,8817544
"686",815.380100376341,815.358010719094,815.40219093128,7118513.5
"687",233.078503816745,233.075127772802,233.08103589784,11365871
"688",261.110117070994,261.106114031114,261.113119411316,10898502
"689",280.12649478324,280.122046572676,280.129831010695,8338486
"690",299.163934151348,299.159024874678,299.167616188155,20266244
"691",300.167892375775,300.162958364435,300.171592964118,4417112.5
"692",301.070461895303,301.06550561512,301.074179185759,20357946
"693",327.158837812403,327.153223570368,327.16304858877,8152987
"694",337.105218928239,337.099346716497,337.111091293421,76694144
"695",338.107235209374,338.101336797161,338.113133775942,15028350
"696",339.122688782081,339.116763780383,339.127132635258,26567532
"697",339.158281093505,339.15235516003,339.162725645537,8316391.5
"698",340.126174872383,340.120223550714,340.130638466143,6275977
"699",349.140991252422,349.134801772016,349.145633470741,7834478.5
"700",353.078051466188,353.071756999061,353.08434610164,30744364
"701",354.08246821322,354.076146864439,354.087209335899,6598659
"702",355.118009636512,355.11166052918,355.122771578755,20714714
"703",356.121608194221,356.11523215029,356.127984409392,3841037.75
"704",363.120911856677,363.114346930196,363.125835668374,16079476
"705",365.136622194632,365.130002531884,365.14158705983,38328596
"706",366.139895777318,366.133248812289,366.144881119878,8401892
"707",367.227424133902,367.220747531716,367.234100918176,50961216
"708",368.230990108704,368.224286119303,368.237694281188,13200151
"709",369.1326402045,369.125911576377,369.139369016605,14524598
"710",381.109417253512,381.102358516679,381.116476186458,17656390
"711",382.113535032386,382.106448374529,382.118850155157,4250352.5
"712",383.221662963096,383.214545461428,383.227001219477,10786726
"713",385.129047031087,385.121876322387,385.13621794006,15344373
"714",386.199675424012,386.19247479229,386.206876257122,5101322
"715",389.20910027464,389.201815315502,389.214564128222,40479688
"716",390.212692556336,390.205379401166,390.218177557635,9960092
"717",395.222590664621,395.21513622335,395.2300453168,38722668
"718",396.225306988371,396.217824161451,396.230919247672,9435909
"719",405.183623765953,405.131396383558,405.21070861244,42109388
"720",406.185633015407,405.700639008752,406.212818396064,11372826
"721",407.183568167643,407.175772778903,407.19136378025,5611119
"722",411.216394932393,411.208483450985,411.222328693286,9210917
"723",417.202871248873,417.194786380283,417.210956352483,17958136
"724",418.207206201801,418.199092121263,418.213291917179,5006531.5
"725",421.178222590524,421.170021881855,421.184373279209,31894966
"726",422.180648289255,422.172418290235,422.186820946454,8743014
"727",423.180324830499,423.172065582824,423.188584319976,3486741.5
"728",433.178672421972,433.172257142667,433.185087843793,17160322
"729",434.181514083235,434.175076520223,434.187951789424,5225156
"730",463.285591543981,463.27613080722,463.295052570548,74975456
"731",464.287818508294,464.278327058976,464.294937286291,26350892
"732",465.29076027147,465.281238049593,465.297902129711,4188576.25
"733",479.279684919177,479.269730058249,479.287151268416,9939754
"734",479.349460544563,479.339503512241,479.356928522406,5003107.5
"735",485.266096827352,485.255954881971,485.273703495046,47372284
"736",486.26912854818,486.258955140328,486.276758813591,15543132
"737",501.240761336304,501.214144851891,501.264717997777,25612742
"738",502.243082366215,502.221725108,502.264440999639,8431929
"739",140.068457861495,140.066885077135,140.06963746715,10028539
"740",233.078714951601,233.075338905093,233.081247034619,14933932
"741",261.110291801404,261.106288758484,261.113294144007,14092910
"742",280.126723927942,280.122275713999,280.13117224784,10912022
"743",299.16414024382,299.159230963421,299.167822283424,15584259
"744",301.070699809227,301.065743525279,301.074417102506,30093126
"745",302.074391417191,302.069410328441,302.078127314608,5788936.5
"746",327.15906582075,327.153451574451,327.163276600315,8634016
"747",337.105416962877,337.099544746675,337.109821225724,89381240
"748",338.108885955138,338.102987499857,338.114784564775,17513028
"749",339.122915968173,339.116990961974,339.127359824726,19950850
"750",340.126406482113,340.120455155923,340.130870079263,4444340
"751",353.079751135741,353.073456621752,353.086045818056,42113080
"752",354.082710988286,354.076389634704,354.087452114566,8472584
"753",355.11825103875,355.111901926595,355.12301298461,18048430
"754",363.12115611904,363.114591187573,363.126079934477,18918002
"755",365.136815251362,365.130195583587,365.141780120331,39119980
"756",366.139979579348,366.13333260927,366.144964925694,8300535.5
"757",367.227661578376,367.220984971118,367.232669153313,44783960
"758",368.231219532774,368.224515538281,368.23792371035,10702011
"759",369.132944554175,369.126215920941,369.139673371391,14835521
"760",370.137518009654,370.130761889059,370.142585221495,4133918.5
"761",381.109622124502,381.102563382308,381.11668106281,19726020
"762",383.221898513666,383.214781006591,383.227236774101,8162607.5
"763",385.129221211959,385.122050497812,385.134599378997,16647290
"764",389.209321672194,389.202036707522,389.214785529926,24820128
"765",390.212906229489,390.205593068764,390.218391234953,6108401.5
"766",395.223236691859,395.215782244925,395.228827665466,16190935
"767",396.225574832956,396.218092000352,396.231187096519,3962567.75
"768",405.183931519618,405.129769942519,405.211016386713,34274384
"769",406.185941530153,405.303899652848,406.20924313639,8350747.5
"770",421.178412934507,421.17021221961,421.184563627865,27132534
"771",422.180903632864,422.172673627593,422.187076294751,6695143.5
"772",433.179001439147,433.172586154969,433.185416865841,8064255.5
"773",463.285707271535,463.276246527588,463.29280301968,39315260
"774",464.288047595212,464.278556138685,464.295166378615,12687290
"775",485.266268305587,485.256126352503,485.273874979058,28089674
"776",486.269293877594,486.259120462015,486.279467612446,8610614
"777",501.241142049474,501.217187099903,501.265098729288,17305984
"778",502.243463840717,502.22210656628,502.264822490334,4910584.5
"779",140.068502975656,140.066930190904,140.069682581604,18036954
"780",156.042487753027,156.04063839094,156.043874796167,12997869
"781",206.04619218269,206.043386090585,206.048998332118,9105405
"782",233.078752061563,233.075376014213,233.082128182264,17301380
"783",261.110374206447,261.106371162528,261.113376549798,13450808
"784",280.127834772144,280.123386530604,280.131171022832,8018006.5
"785",299.16533749192,299.160428180087,299.169019555101,8581836
"786",301.071928323415,301.066972007634,301.076884761587,34283000
"787",302.074496128472,302.069515038481,302.078232026821,7042110
"788",337.105211121806,337.09933890414,337.109615385751,45312908
"789",338.10878757528,338.102889118528,338.11321151914,8744186
"790",339.123132199328,339.094896931013,339.151102182739,6606439
"791",353.079824331039,353.073529815482,353.084545328172,22402872
"792",354.082954296215,354.076632941057,354.087695423677,4629117.5
"793",355.118264739957,355.11191562622,355.124614023972,9774876
"794",363.121230594806,363.114665661702,363.12615441147,13170218
"795",365.136866988018,365.130247318592,365.141831858225,13337293
"796",367.227775740891,367.221099131969,367.232783317078,25490572
"797",368.231263167453,368.224559171289,368.236291284725,6738092.5
"798",385.129347358202,385.122176642268,385.134725526582,11054253
"799",389.209493046249,389.202208079761,389.214956905343,8992470
"800",405.184032533539,405.155016045082,405.209182683993,9987125
"801",421.178788992648,421.172638432487,421.184939687538,8278326
"802",231.060137161721,231.056848552366,231.062636424771,6983780.5
"803",233.079429310886,233.076053247671,233.082805447454,20601488
"804",249.052926079214,249.049197084181,249.055722880451,8178182.5
"805",261.110274710556,261.106271669568,261.113277051708,19295648
"806",277.084524049062,277.080148098865,277.08780607974,7400179
"807",280.127681475351,280.123233237068,280.131017723596,9579838
"808",301.071728626542,301.06677231439,301.075445940975,19748912
"809",337.105233240942,337.099361027576,337.109637501663,30204778
"810",338.108538164136,338.102639711703,338.112962104757,5318072.5
"811",353.079646748521,353.073352237572,353.084367742197,17187126
"812",363.121079513175,363.114514584878,363.126003326234,7051142
"813",365.136736966372,365.130117301793,365.141701832944,9072889
"814",367.227658942323,367.220982338289,367.232666514842,8974697
"815",405.205016585929,405.177932313712,406.12750016656,7261875.5
"816",421.178480604201,421.172330048543,421.184631294588,12467911
"817",131.001814733101,131.000392157014,131.002881680374,10096898
"818",133.034916162771,133.033460341625,133.036008044313,7687950.5
"819",147.050663484874,147.048971644429,147.051932384368,8163830.5
"820",147.066344263071,147.037582483328,147.097230262161,10258101
"821",147.076500525432,147.074808239649,147.078192840422,10258101
"822",148.060788090218,148.059078787346,148.062070086797,7589166.5
"823",149.012422874206,149.010697067576,149.013717248855,8385910
"824",149.023642557059,149.021916555534,149.024937077882,5637490
"825",206.046209723269,206.043403626734,206.048314333289,7036421.5
"826",231.059680031067,231.056202517446,231.063012381494,12090696
"827",233.078891255926,233.07551520215,233.081423344396,8172791
"828",279.158855753189,279.154430571676,279.163281039927,24118636
"829",280.127103520081,280.122655294235,280.130439758998,12499114
"830",280.162725645942,280.158276572364,280.166062520675,4292464
"831",301.071105092492,301.066148794198,301.074822396531,7269068.5
"832",301.141774123573,301.136816080833,301.146732288761,13744890
"833",317.11569131989,317.110333600068,317.119709698864,7266028.5
